state,year,population,property_rates_all,rates_burglary,rates_larceny,rates_motor,violent_rates_all,rates_assault,rates_murder,rates_rape,rates_robbery,property_total_all,total_burglary,total_larceny,total_motor,violent_total_all,total_assault,total_murder,total_rape,total_robbery
Alabama,1960,3266740,1035.4,355.9,592.1,87.3,186.6,138.1,12.4,8.6,27.5,33823,11626,19344,2853,6097,4512,406,281,898
Alabama,1961,3302000,985.5,339.3,569.4,76.8,168.5,128.9,12.9,7.6,19.1,32541,11205,18801,2535,5564,4255,427,252,630
Alabama,1962,3358000,1067.0,349.1,634.5,83.4,157.3,119.0,9.4,6.5,22.5,35829,11722,21306,2801,5283,3995,316,218,754
Alabama,1963,3347000,1150.9,376.9,683.4,90.6,182.7,142.1,10.2,5.7,24.7,38521,12614,22874,3033,6115,4755,340,192,828
Alabama,1964,3407000,1358.7,466.6,784.1,108.0,213.1,163.0,9.3,11.7,29.1,46290,15898,26713,3679,7260,5555,316,397,992
Alabama,1965,3462000,1392.7,473.7,812.1,106.9,199.8,149.1,11.4,10.6,28.7,48215,16398,28115,3702,6916,5162,395,367,992
Alabama,1966,3517000,1528.0,527.5,869.6,131.0,230.3,177.7,10.9,9.7,32.0,53740,18551,30583,4606,8098,6249,384,341,1124
Alabama,1967,3540000,1612.4,571.4,895.0,146.0,238.6,183.5,11.7,10.5,33.0,57079,20227,31682,5170,8448,6495,415,371,1167
Alabama,1968,3566000,1766.6,628.2,967.7,170.7,232.4,168.5,11.8,11.1,41.0,62997,22403,34508,6086,8288,6009,421,396,1462
Alabama,1969,3531000,1876.2,667.2,1037.8,171.2,250.4,181.7,13.7,14.0,41.0,66248,23559,36644,6045,8842,6415,485,494,1448
Alabama,1970,3444165,2183.8,776.4,1184.0,223.5,295.7,215.2,11.7,18.5,50.3,75214,26739,40779,7696,10185,7413,404,637,1731
Alabama,1971,3479000,2187.0,791.8,1173.9,221.2,311.4,219.7,15.1,19.0,57.6,76084,27547,40841,7696,10835,7645,524,661,2005
Alabama,1972,3510000,2081.3,789.6,1096.7,195.0,313.2,211.7,14.1,18.8,68.6,73053,27714,38493,6846,10994,7431,496,660,2407
Alabama,1973,3539000,2232.2,897.3,1107.8,227.2,350.1,236.3,13.2,21.2,79.4,78999,31754,39206,8039,12390,8362,468,751,2809
Alabama,1974,3577000,2627.2,1057.9,1308.7,260.6,372.9,235.6,15.0,22.7,99.6,93976,37841,46813,9322,13338,8429,536,811,3562
Alabama,1975,3614000,3079.6,1163.8,1645.5,270.3,392.9,233.5,16.0,20.4,123.0,111296,42059,59470,9767,14201,8440,577,738,4446
Alabama,1976,3665000,3419.5,1170.0,1987.2,262.3,388.8,256.0,15.1,21.7,96.0,125325,42879,72832,9614,14248,9381,553,794,3520
Alabama,1977,3690000,3298.2,1135.5,1881.9,280.7,414.4,278.3,14.2,25.2,96.8,121702,41901,69442,10359,15293,10268,524,929,3572
Alabama,1978,3742000,3519.7,1229.3,1987.9,302.5,419.1,281.2,13.3,25.5,99.1,131707,46001,74387,11319,15682,10521,499,954,3708
Alabama,1979,3769000,3830.5,1287.3,2223.2,320.1,413.3,263.1,13.2,27.5,109.5,144372,48517,83791,12064,15578,9918,496,1037,4127
Alabama,1980,3861466,4485.1,1526.7,2642.2,316.2,448.5,273.2,13.2,30.0,132.1,173191,58952,102029,12210,17320,10551,509,1158,5102
Alabama,1981,3916000,4428.3,1450.7,2693.3,284.2,470.5,306.1,11.9,26.1,126.5,173411,56811,105471,11129,18423,11985,465,1021,4952
Alabama,1982,3943000,4185.8,1256.2,2656.4,273.3,447.7,299.1,10.6,26.0,112.0,165048,49531,104740,10777,17653,11793,417,1026,4417
Alabama,1983,3959000,3685.0,1073.1,2381.4,230.5,416.0,284.9,9.2,23.5,98.4,145890,42485,94279,9126,16471,11281,364,931,3895
Alabama,1984,3990000,3470.9,1001.8,2235.5,233.6,431.2,300.6,9.4,25.1,96.1,138487,39970,89198,9319,17204,11995,374,1002,3833
Alabama,1985,4021000,3484.6,1034.9,2191.2,258.5,457.5,315.5,9.8,26.8,105.4,140115,41612,88108,10395,18398,12686,396,1079,4237
Alabama,1986,4053000,3730.3,1159.0,2304.4,267.0,558.0,407.9,10.1,28.4,111.6,151191,46974,93396,10821,22616,16534,409,1150,4523
Alabama,1987,4083000,3892.2,1198.3,2431.1,262.8,559.2,409.9,9.3,27.8,112.2,158918,48927,99260,10731,22833,16735,380,1137,4581
Alabama,1988,4127000,4003.1,1233.8,2502.6,266.7,558.6,401.2,9.9,29.8,117.8,165209,50920,103282,11007,23052,16556,408,1228,4860
Alabama,1989,4118000,4037.0,1146.8,2592.8,297.5,590.8,415.7,10.2,31.0,133.9,166244,47224,106771,12249,24329,17117,421,1276,5515
Alabama,1990,4040587,4206.7,1103.4,2755.4,347.8,708.6,520.7,11.6,32.6,143.7,169974,44585,111336,14053,28630,21039,467,1319,5805
Alabama,1991,4089000,4521.4,1268.6,2889.5,363.4,844.2,644.4,11.5,35.6,152.8,184882,51873,118151,14858,34518,26348,469,1455,6246
Alabama,1992,4136000,4396.4,1186.0,2848.2,362.3,871.7,654.6,11.0,41.2,164.9,181837,49053,117801,14983,36052,27074,455,1704,6819
Alabama,1993,4187000,4098.4,1088.6,2672.0,337.8,780.4,574.3,11.6,35.1,159.5,171598,45578,111878,14142,32676,24044,484,1471,6677
Alabama,1994,4219000,4219.4,1044.4,2843.1,331.8,683.7,465.3,11.9,35.2,171.2,178015,44064,119951,14000,28844,19633,501,1487,7223
Alabama,1995,4253000,4215.7,1024.8,2844.3,346.6,632.4,403.7,11.2,31.7,185.8,179294,43586,120967,14741,26894,17169,475,1350,7900
Alabama,1996,4273000,4254.7,1002.1,2886.7,366.0,565.4,356.0,10.0,33.0,167.0,181803,42821,123350,15632,24159,15194,444,1397,7124
Alabama,1997,4319000,4325.3,1013.8,2954.8,356.7,564.5,361.8,9.9,32.3,160.5,186809,43786,127616,15407,24379,15626,426,1396,6931
Alabama,1998,4352000,4085.0,964.3,2779.0,341.7,512.1,339.9,8.1,33.2,130.9,177779,41965,120943,14871,22286,14791,354,1443,5698
Alabama,1999,4369862,3922.3,884.4,2737.3,300.6,490.2,326.5,7.9,34.6,121.2,171398,38648,119616,13134,21421,14266,345,1513,5297
Alabama,2000,4447100,4059.7,906.9,2864.8,288.0,486.2,317.2,7.4,33.3,128.2,180539,40331,127399,12809,21620,14107,329,1482,5702
Alabama,2001,4468912,3876.8,909.4,2685.0,282.4,438.2,274.1,8.5,30.6,125.0,173253,40642,119992,12619,19582,12250,379,1369,5584
Alabama,2002,4478896,4027.8,950.6,2767.0,310.1,445.0,268.0,6.8,37.2,133.1,180400,42578,123932,13890,19931,12002,303,1664,5962
Alabama,2003,4503726,4046.4,960.2,2754.1,332.1,429.2,251.7,6.6,36.8,134.1,182241,43245,124039,14957,19331,11338,299,1656,6038
Alabama,2004,4525375,4029.3,987.0,2732.4,309.9,427.0,249.4,5.6,38.5,133.5,182340,44666,123650,14024,19324,11286,254,1742,6042
Alabama,2005,4548327,3900.0,955.8,2656.0,289.0,433.0,248.3,8.2,34.4,141.7,177393,43473,120780,13140,19678,11293,374,1564,6447
Alabama,2006,4599030,3941.0,973.7,2640.8,326.5,425.2,227.5,8.3,35.8,153.6,181249,44780,121451,15018,19553,10463,382,1646,7062
Alabama,2007,4627851,3977.7,980.6,2689.5,307.7,448.9,246.7,8.9,33.4,159.9,184082,45379,124465,14238,20775,11417,412,1548,7398
Alabama,2008,4661900,4084.5,1081.3,2714.3,288.9,452.8,253.0,7.5,34.7,157.6,190416,50411,126539,13466,21110,11795,351,1618,7346
Alabama,2009,4708708,3780.4,1037.3,2507.5,235.5,450.1,278.3,6.8,31.9,133.1,178007,48844,118072,11091,21194,13103,322,1504,6265
Alabama,2010,4785401,3528.0,887.8,2414.9,225.3,383.7,248.0,5.7,28.3,101.6,168828,42484,115564,10780,18363,11869,275,1355,4864
Alabama,2011,4803689,3605.4,1064.2,2319.3,222.0,419.8,282.9,6.2,28.5,102.1,173192,51119,111411,10662,20166,13591,299,1370,4906
Alabama,2012,4822023,3502.2,984.7,2312.8,204.8,449.9,311.8,7.1,26.9,104.1,168878,47481,111523,9874,21693,15035,342,1296,5020
Alabama,2013,4833722,285.2,3351.3,877.8,2254.8,430.8,96.2,7.2,42.3,29.5,13787,161993,42429,108993,20826,4648,347,2044,1428
Alabama,2014,4849377,283.4,3177.6,819.0,2149.5,427.4,96.9,5.7,41.3,29.6,13745,154094,39715,104238,20727,4701,276,2005,1436
Alabama,2015,4858979,328.3,2978.9,725.6,2040.7,472.4,94.9,7.2,42.0,30.0,15954,144746,35255,99156,22952,4611,348,2039,1456
Alabama,2016,4863300,2947.8,700.5,2006.3,241.1,532.3,388.2,8.4,39.4,96.4,143362,34065,97574,11723,25886,18877,407,1916,4686
Alabama,2017,4874747,2957.3,645.7,2048.1,263.4,524.2,387.8,8.3,41.6,86.5,144160,31477,99842,12841,25551,18902,404,2028,4217
Alabama,2018,4887871,2817.2,590.1,1958.9,268.3,519.6,387.6,7.8,40.8,83.4,137700,28841,95747,13112,25399,18944,383,1996,4076
Alabama,2019,4903185,2674.4,531.9,1886.1,256.5,510.8,381.0,7.3,42.2,80.4,131133,26079,92477,12577,25046,18679,358,2068,3941
Arkansas,1960,1786272,926.4,302.2,573.8,50.3,107.7,65.5,8.5,8.9,24.8,16548,5399,10250,899,1924,1170,152,159,443
Arkansas,1961,1797000,936.9,308.1,568.2,60.6,100.7,59.5,9.1,7.2,24.8,16836,5536,10211,1089,1809,1070,163,130,446
Arkansas,1962,1823000,998.3,311.7,612.7,73.9,91.4,54.8,7.9,6.8,21.9,18199,5683,11169,1347,1667,999,144,124,400
Arkansas,1963,1858000,1073.7,327.6,662.8,83.3,107.2,68.6,7.4,6.1,25.1,19949,6087,12315,1547,1991,1275,137,113,466
Arkansas,1964,1933000,1222.6,369.1,756.4,97.1,136.6,91.7,7.6,8.1,29.2,23633,7135,14622,1876,2641,1772,147,157,565
Arkansas,1965,1960000,1138.4,323.7,727.2,87.5,135.8,95.9,5.9,10.4,23.7,22313,6344,14254,1715,2662,1879,115,203,465
Arkansas,1966,1955000,1219.9,360.3,774.4,85.2,162.9,116.6,7.1,9.8,29.4,23850,7044,15140,1666,3185,2280,139,192,574
Arkansas,1967,1968000,1408.9,443.9,879.1,86.0,219.5,161.3,8.8,14.2,35.2,27728,8735,17301,1692,4320,3175,173,279,693
Arkansas,1968,2012000,1741.8,569.7,1068.9,103.2,216.7,151.7,8.1,17.3,39.6,35046,11463,21506,2077,4360,3052,163,349,796
Arkansas,1969,1995000,1968.5,651.1,1206.5,110.9,220.1,148.4,9.9,17.4,44.4,39271,12989,24069,2213,4390,2961,197,347,885
Arkansas,1970,1923295,2198.8,759.4,1320.0,119.4,222.3,149.5,10.1,17.1,45.6,42290,14606,25388,2296,4276,2876,195,328,877
Arkansas,1971,1944000,2087.5,720.9,1243.5,123.1,240.7,164.5,10.5,17.1,48.7,40581,14014,24173,2394,4680,3197,204,332,947
Arkansas,1972,1978000,2107.7,735.1,1258.4,114.2,244.7,162.2,10.4,17.3,54.8,41690,14541,24891,2258,4840,3208,206,342,1084
Arkansas,1973,2037000,2466.6,888.0,1433.7,144.9,289.9,190.0,8.8,19.5,71.5,50244,18088,29204,2952,5905,3871,180,398,1456
Arkansas,1974,2062000,2984.4,1075.2,1745.3,163.9,316.2,200.5,11.2,23.9,80.7,61539,22170,35989,3380,6521,4134,231,492,1664
Arkansas,1975,2116000,3191.9,1077.1,1947.0,167.8,348.3,224.7,10.1,25.9,87.6,67540,22791,41199,3550,7369,4755,213,547,1854
Arkansas,1976,2109000,3102.8,937.5,2013.9,151.4,303.9,192.9,10.1,24.2,76.7,65437,19771,42474,3192,6410,4069,213,510,1618
Arkansas,1977,2144000,3018.1,972.6,1862.1,183.4,322.9,203.4,8.8,27.6,83.2,64709,20852,39924,3933,6924,4360,188,592,1784
Arkansas,1978,2186000,3117.6,967.1,1950.9,199.6,344.1,231.9,9.1,23.1,80.0,68151,21140,42647,4364,7522,5070,199,505,1748
Arkansas,1979,2180000,3254.5,984.3,2076.5,193.8,366.2,255.3,9.1,27.3,74.6,70949,21457,45267,4225,7984,5565,198,595,1626
Arkansas,1980,2284037,3475.9,1119.0,2169.8,187.1,335.2,218.4,9.2,26.7,80.9,79390,25559,49558,4273,7656,4989,210,609,1848
Arkansas,1981,2294000,3486.1,1078.1,2221.4,186.6,310.3,198.6,9.1,25.2,77.4,79972,24732,50959,4281,7119,4557,209,577,1776
Arkansas,1982,2291000,3546.9,1071.5,2289.4,186.0,324.7,210.6,8.2,27.1,78.8,81259,24547,52450,4262,7438,4824,187,622,1805
Arkansas,1983,2328000,3202.9,961.3,2067.9,173.7,297.7,195.5,7.6,25.2,69.3,74563,22380,48140,4043,6930,4552,178,586,1614
Arkansas,1984,2349000,3046.1,885.9,1992.6,167.6,321.4,216.6,7.5,29.7,67.6,71554,20810,46807,3937,7549,5089,176,697,1587
Arkansas,1985,2359000,3237.5,941.4,2117.7,178.4,347.6,242.0,7.9,29.1,68.5,76372,22207,49957,4208,8199,5709,187,686,1617
Arkansas,1986,2372000,3529.9,1029.9,2305.1,194.9,394.8,278.2,8.1,28.9,79.7,83729,24429,54677,4623,9365,6598,191,686,1890
Arkansas,1987,2388000,3833.2,1078.0,2548.7,206.5,412.0,292.6,7.6,32.6,79.1,91537,25743,60862,4932,9839,6988,182,779,1890
Arkansas,1988,2422000,3796.9,1091.8,2492.3,212.9,422.7,297.6,8.7,32.2,84.1,91962,26443,60363,5156,10237,7209,211,780,2037
Arkansas,1989,2406000,4082.0,1194.4,2621.9,265.6,473.7,316.3,8.4,38.4,110.6,98213,28738,63084,6391,11397,7610,203,924,2660
Arkansas,1990,2350725,4334.7,1210.9,2834.4,289.4,532.2,365.4,10.3,43.3,113.2,101897,28464,66630,6803,12511,8590,241,1019,2661
Arkansas,1991,2372000,4581.7,1226.5,3013.8,341.4,593.3,401.9,11.1,44.6,135.6,108677,29093,71487,8097,14072,9533,264,1058,3217
Arkansas,1992,2399000,4185.2,1092.7,2763.2,329.3,576.5,399.0,10.8,41.3,125.5,100402,26214,66288,7900,13831,9571,259,990,3011
Arkansas,1993,2424000,4217.5,1099.3,2795.7,322.5,593.3,415.8,10.2,42.4,124.9,102231,26646,67767,7818,14381,10079,247,1028,3027
Arkansas,1994,2453000,4203.6,1097.1,2791.6,315.0,595.1,412.5,12.0,41.9,128.7,103115,26911,68478,7726,14598,10118,294,1028,3158
Arkansas,1995,2484000,4137.7,996.9,2815.4,325.4,553.2,379.8,10.4,37.2,125.7,102780,24763,69935,8082,13741,9435,259,925,3122
Arkansas,1996,2510000,4174.9,953.2,2908.8,312.9,524.3,359.8,8.7,41.7,114.1,104790,23925,73010,7855,13161,9032,219,1046,2864
Arkansas,1997,2523000,4191.8,1013.4,2863.8,314.6,526.9,361.9,9.9,43.5,111.5,105759,25568,72253,7938,13293,9131,250,1098,2814
Arkansas,1998,2538000,3793.2,928.3,2581.8,283.2,490.2,350.9,7.9,35.2,96.2,96271,23559,65525,7187,12442,8906,201,893,2442
Arkansas,1999,2551373,3617.0,850.2,2505.6,261.2,425.2,312.4,5.6,27.8,79.3,92283,21692,63927,6664,10848,7971,143,710,2024
Arkansas,2000,2673400,3670.0,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
Arkansas,2001,2694698,3677.8,823.7,2582.5,271.6,452.4,332.8,5.5,33.1,80.9,99106,22196,69590,7320,12190,8969,148,892,2181
Arkansas,2002,2706268,3738.4,858.3,2628.3,251.7,425.0,298.6,5.2,27.9,93.3,101171,23229,71129,6813,11501,8081,142,754,2524
Arkansas,2003,2727774,3632.4,917.1,2495.1,220.2,456.4,334.7,6.6,33.4,81.6,99084,25016,68061,6007,12449,9131,180,911,2227
Arkansas,2004,2750000,4033.1,1096.4,2699.7,237.0,502.3,366.7,6.4,43.0,86.3,110911,30151,74242,6518,13814,10083,176,1183,2372
Arkansas,2005,2775708,4068.0,1085.1,2720.0,262.0,528.0,387.2,6.8,43.3,91.2,112914,30118,75510,7286,14670,10747,189,1202,2532
Arkansas,2006,2810872,3985.4,1133.6,2584.5,267.4,552.8,400.6,7.3,47.1,97.8,112025,31864,72646,7515,15538,11259,205,1325,2749
Arkansas,2007,2834797,3955.5,1130.1,2578.5,246.9,537.1,374.9,7.0,45.6,109.5,112130,32035,73096,6999,15226,10629,198,1294,3105
Arkansas,2008,2855390,3865.0,1187.6,2448.2,229.1,513.0,358.8,5.8,51.2,97.3,110360,33912,69905,6543,14649,10244,165,1463,2777
Arkansas,2009,2889450,3775.0,1202.8,2361.3,211.0,515.8,372.8,6.2,47.7,89.2,109078,34753,68228,6097,14905,10772,179,1378,2576
Arkansas,2010,2921588,3553.5,1111.1,2252.1,190.3,503.5,372.6,4.6,45.2,81.1,103820,32463,65796,5561,14711,10887,134,1321,2369
Arkansas,2011,2938582,3757.9,1157.6,2404.1,196.3,482.3,354.8,5.4,41.9,80.2,110430,34016,70645,5769,14173,10426,160,1230,2357
Arkansas,2012,2949131,3660.1,1081.3,2384.7,194.1,469.1,342.3,5.9,42.3,78.7,107941,31890,70327,5724,13835,10095,173,1247,2320
Arkansas,2013,2959373,330.5,3602.6,1030.1,2380.6,460.3,76.3,5.4,48.1,33.6,9781,106613,30485,70450,13621,2258,159,1423,993
Arkansas,2014,2966369,346.0,3338.0,835.7,2313.5,480.1,69.1,5.6,59.4,39.8,10265,99018,24790,68627,14243,2050,165,1763,1182
Arkansas,2015,2978204,380.0,3251.5,760.2,2297.5,521.3,70.4,6.1,64.8,43.7,11316,96836,22640,68424,15526,2098,181,1931,1300
Arkansas,2016,2988248,3268.6,795.5,2233.6,239.4,550.9,401.0,7.2,71.7,70.9,97673,23771,66747,7155,16461,11982,216,2143,2120
Arkansas,2017,3004279,3078.6,727.7,2109.5,241.4,554.9,413.6,8.6,68.3,64.4,92489,21862,63374,7253,16671,12425,258,2053,1935
Arkansas,2018,3013825,2913.0,636.8,2040.2,236.0,543.6,410.7,7.2,72.9,52.9,87793,19193,61487,7113,16384,12378,216,2196,1594
Arkansas,2019,3017804,2858.0,599.6,2012.6,245.9,584.6,447.8,8.0,77.2,51.6,86250,18095,60735,7420,17643,13513,242,2331,1557
Delaware,1960,446292,2076.4,596.2,1314.6,165.6,84.0,32.3,7.4,9.2,35.2,9267,2661,5867,739,375,144,33,41,157
Delaware,1961,458000,2040.0,591.9,1284.9,163.1,69.4,32.1,4.4,5.9,27.1,9343,2711,5885,747,318,147,20,27,124
Delaware,1962,469000,2165.7,600.0,1381.4,184.2,72.1,28.6,4.3,9.4,29.9,10157,2814,6479,864,338,134,20,44,140
Delaware,1963,476000,2288.2,707.1,1377.9,203.2,89.1,37.0,5.0,9.0,38.0,10892,3366,6559,967,424,176,24,43,181
Delaware,1964,491000,2403.5,674.7,1468.6,260.1,110.2,56.0,4.7,8.1,41.3,11801,3313,7211,1277,541,275,23,40,203
Delaware,1965,505000,2297.6,647.9,1398.4,251.3,111.1,42.2,5.7,6.5,56.6,11603,3272,7062,1269,561,213,29,33,286
Delaware,1966,512000,2491.8,762.3,1458.8,270.7,127.9,50.8,9.0,9.6,58.6,12758,3903,7469,1386,655,260,46,49,300
Delaware,1967,524000,2710.7,832.1,1500.2,378.4,180.9,95.4,8.6,11.5,65.5,14204,4360,7861,1983,948,500,45,60,343
Delaware,1968,534000,2924.3,885.0,1619.3,420.0,241.2,113.7,8.4,14.0,105.1,15616,4726,8647,2243,1288,607,45,75,561
Delaware,1969,540000,3207.6,877.2,1859.8,470.6,294.1,154.8,8.0,13.7,117.6,17321,4737,10043,2541,1588,836,43,74,635
Delaware,1970,548104,3935.6,1056.2,2320.4,559.0,327.5,195.8,7.7,18.6,105.5,21571,5789,12718,3064,1795,1073,42,102,578
Delaware,1971,558000,4645.9,1390.5,2670.6,584.8,369.2,200.7,6.1,18.3,144.1,25924,7759,14902,3263,2060,1120,34,102,804
Delaware,1972,565000,4137.7,1249.4,2397.2,491.2,386.0,234.9,6.9,14.2,130.1,23378,7059,13544,2775,2181,1327,39,80,735
Delaware,1973,576000,4232.6,1219.4,2526.4,486.8,350.0,238.0,5.9,15.8,90.3,24380,7024,14552,2804,2016,1371,34,91,520
Delaware,1974,573000,5506.5,1517.8,3459.9,528.8,443.1,287.6,10.3,17.3,127.9,31552,8697,19825,3030,2539,1648,59,99,733
Delaware,1975,579000,6276.2,1826.3,3926.9,523.0,392.1,209.5,7.3,18.1,157.2,36339,10574,22737,3028,2270,1213,42,105,910
Delaware,1976,582000,5942.8,1542.6,3915.8,484.4,321.6,169.1,6.2,17.7,128.7,34587,8978,22790,2819,1872,984,36,103,749
Delaware,1977,582000,5828.0,1682.6,3678.4,467.0,382.1,194.2,6.0,24.9,157.0,33919,9793,21408,2718,2224,1130,35,145,914
Delaware,1978,583000,5913.2,1623.7,3792.6,496.9,440.7,268.1,6.7,20.4,145.5,34474,9466,22111,2897,2569,1563,39,119,848
Delaware,1979,582000,5988.5,1527.5,3965.8,495.2,537.3,374.4,5.7,27.8,129.4,34853,8890,23081,2882,3127,2179,33,162,753
Delaware,1980,594779,6301.8,1630.5,4216.2,455.1,474.8,306.7,6.9,24.2,137.0,37482,9698,25077,2707,2824,1824,41,144,815
Delaware,1981,598000,6180.3,1609.9,4140.3,430.1,509.0,332.8,6.7,28.4,141.1,36958,9627,24759,2572,3044,1990,40,170,844
Delaware,1982,602000,5825.1,1444.9,3968.6,411.6,559.8,401.2,5.3,30.9,122.4,35067,8698,23891,2478,3370,2415,32,186,737
Delaware,1983,606000,5012.9,1223.4,3450.2,339.3,453.1,295.9,4.1,37.8,115.3,30378,7414,20908,2056,2746,1793,25,229,699
Delaware,1984,613000,4571.1,1089.4,3221.4,260.4,435.7,266.7,4.1,48.9,116.0,28021,6678,19747,1596,2671,1635,25,300,711
Delaware,1985,622000,4528.0,1097.4,3157.2,273.3,433.3,256.6,4.8,47.6,124.3,28164,6826,19638,1700,2695,1596,30,296,773
Delaware,1986,633000,4404.6,1042.3,3090.4,271.9,427.0,241.1,4.9,56.9,124.2,27881,6598,19562,1721,2703,1526,31,360,786
Delaware,1987,644000,4508.1,1020.5,3175.9,311.6,430.7,234.6,5.1,68.5,122.5,29032,6572,20453,2007,2774,1511,33,441,789
Delaware,1988,660000,4347.4,1040.6,3003.6,303.2,451.7,253.3,5.2,74.4,118.8,28693,6868,19824,2001,2981,1672,34,491,784
Delaware,1989,673000,4308.8,902.2,3015.5,391.1,556.5,328.1,5.1,84.5,138.8,28998,6072,20294,2632,3745,2208,34,569,934
Delaware,1990,666168,4705.1,970.5,3290.8,443.9,655.2,397.3,5.0,88.1,164.8,31344,6465,21922,2957,4365,2647,33,587,1098
Delaware,1991,680000,5155.1,1127.6,3652.4,375.1,714.3,407.6,5.4,86.5,214.7,35055,7668,24836,2551,4857,2772,37,588,1460
Delaware,1992,689000,4227.3,957.6,2963.6,306.1,621.2,379.5,4.6,85.8,151.2,29126,6598,20419,2109,4280,2615,32,591,1042
Delaware,1993,700000,4186.3,892.0,2979.0,315.3,685.9,417.1,5.0,77.0,186.7,29304,6244,20853,2207,4801,2920,35,539,1307
Delaware,1994,706000,4245.2,877.9,2950.1,417.1,644.3,400.7,4.7,77.3,161.6,29971,6198,20828,2945,4549,2829,33,546,1141
Delaware,1995,717000,4433.8,905.3,3114.2,414.2,725.0,442.5,3.5,80.2,198.7,31790,6491,22329,2970,5198,3173,25,575,1425
Delaware,1996,725000,4226.6,804.1,2988.3,434.2,668.3,421.5,4.3,62.6,179.9,30643,5830,21665,3148,4845,3056,31,454,1304
Delaware,1997,732000,4997.0,877.2,3538.8,581.0,785.9,480.9,3.0,58.5,243.6,36578,6421,25904,4253,5753,3520,22,428,1783
Delaware,1998,744000,4600.8,859.5,3313.0,428.2,762.4,498.3,2.8,67.1,194.2,34230,6395,24649,3186,5672,3707,21,499,1445
Delaware,1999,753538,4103.6,696.0,3003.7,403.8,734.4,463.0,3.2,70.2,198.0,30922,5245,22634,3043,5534,3489,24,529,1492
Delaware,2000,783600,3793.6,665.6,2725.9,402.1,684.4,449.2,3.2,54.1,177.9,29727,5216,21360,3151,5363,3520,25,424,1394
Delaware,2001,796599,3439.5,645.7,2444.9,348.9,611.1,410.4,2.9,52.7,145.1,27399,5144,19476,2779,4868,3269,23,420,1156
Delaware,2002,805945,3346.0,664.4,2302.3,379.3,600.0,409.2,3.2,44.4,143.2,26967,5355,18555,3057,4836,3298,26,358,1154
Delaware,2003,818166,3415.3,741.4,2314.1,359.8,675.3,451.4,2.6,45.2,176.1,27943,6066,18933,2944,5525,3693,21,370,1441
Delaware,2004,830069,3283.6,683.0,2323.3,277.3,615.0,406.8,3.4,43.0,161.8,27256,5669,19285,2302,5105,3377,28,357,1343
Delaware,2005,841741,3118.0,690.4,2148.0,279.0,633.0,429.1,4.4,44.8,155.2,26245,5811,18085,2349,5332,3612,37,377,1306
Delaware,2006,853476,3476.4,742.5,2396.0,337.9,701.0,437.4,4.9,48.9,209.8,29670,6337,20449,2884,5983,3733,42,417,1791
Delaware,2007,864764,3378.5,742.4,2365.3,270.8,705.4,457.6,4.5,39.4,203.9,29216,6420,20454,2342,6100,3957,39,341,1763
Delaware,2008,873092,3594.7,776.9,2524.9,292.9,708.6,448.1,6.5,42.5,211.5,31385,6783,22045,2557,6187,3912,57,371,1847
Delaware,2009,885122,3353.8,784.4,2354.0,215.3,645.4,406.4,4.6,44.6,189.8,29685,6943,20836,1906,5713,3597,41,395,1680
Delaware,2010,899792,3453.9,839.1,2399.8,215.0,623.3,377.0,5.7,36.2,204.4,31078,7550,21593,1935,5608,3392,51,326,1839
Delaware,2011,908137,3431.5,838.8,2422.7,170.1,566.4,355.8,5.3,33.8,171.6,31163,7617,22001,1545,5144,3231,48,307,1558
Delaware,2012,917092,3340.9,803.7,2380.6,156.6,547.4,352.0,6.2,26.5,162.7,30639,7371,21832,1436,5020,3228,57,243,1492
Delaware,2013,925749,313.7,3065.5,662.3,2259.4,491.4,132.4,4.2,41.0,28.7,2904,28379,6131,20916,4549,1226,39,380,266
Delaware,2014,935614,306.4,2982.0,616.5,2230.1,489.1,135.6,5.8,41.3,26.6,2867,27900,5768,20865,4576,1269,54,386,249
Delaware,2015,945934,325.7,2691.0,504.6,2061.6,499.0,130.6,6.7,36.0,25.7,3081,25455,4773,19501,4720,1235,63,341,243
Delaware,2016,952065,2766.0,527.6,2078.7,159.7,508.8,327.8,5.9,32.4,142.7,26334,5023,19791,1520,4844,3121,56,308,1359
Delaware,2017,961939,2440.6,412.7,1885.6,142.3,453.4,300.5,5.6,34.7,112.5,23477,3970,18138,1369,4361,2891,54,334,1082
Delaware,2018,967171,2324.4,326.5,1845.3,152.6,423.6,294.2,5.0,34.9,89.5,22481,3158,17847,1476,4097,2845,48,338,866
Delaware,2019,973764,2252.2,304.8,1782.7,164.7,422.6,304.7,4.9,31.8,81.1,21931,2968,17359,1604,4115,2967,48,310,790
District of Columbia,1960,763956,2159.2,600.4,1296.5,262.2,553.7,388.2,10.6,14.5,140.3,16495,4587,9905,2003,4230,2966,81,111,1072
District of Columbia,1961,763956,2237.4,641.7,1273.9,321.9,587.9,386.8,11.5,13.1,176.4,17093,4902,9732,2459,4491,2955,88,100,1348
District of Columbia,1962,784000,2226.8,640.6,1257.0,329.2,605.9,383.3,11.6,10.5,200.5,17458,5022,9855,2581,4750,3005,91,82,1572
District of Columbia,1963,798000,2612.0,875.2,1302.6,434.2,594.0,357.3,11.9,10.9,213.9,20844,6984,10395,3465,4740,2851,95,87,1707
